Combination,Modularized Accuracy,Trained Model Accuracy,Accuracy Delta,Update Time,Scratch Time
(emnist:0-1-2-3-5-8-9-10-11-12-14-15-16-17-18-20-21-22-23-25-26-27-29-31-32-34-35-37-38-39-41-42-45-46-47-48-50-51-52-53-54-55-56-57-58-59-60-)(kmnist:0-1-2-3-8-9-)(mnist:0-4-7-),0.787333827412108,0.8510815693,-0.063747741887892,3.4771241417952945,182.9500921
(emnist:0-2-3-6-7-8-9-10-11-12-16-17-20-23-25-28-29-31-32-34-37-39-40-41-42-44-45-48-49-54-55-56-57-59-60-61-)(kmnist:0-1-3-4-5-6-7-8-9-),0.8445687117395643,0.9127692857,-0.06820057396043577,3.077167707019382,103.3315651
(fmnist:0-1-2-3-4-5-6-7-9-)(kmnist:0-1-3-4-5-7-8-)(mnist:5-),0.8126923987686479,0.8818375562,-0.06914515743135219,1.1617425469791187,38.53054285
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(kmnist:3-)(mnist:0-2-4-6-8-9-),0.7747894659981502,0.8266400558,-0.051850589801849756,4.4871391904526865,242.1920331
(emnist:0-3-4-5-8-10-12-13-18-21-22-24-26-28-29-31-34-35-37-40-41-48-49-52-53-57-58-60-61-)(fmnist:0-7-),0.8143330865071955,0.877965938,-0.06363285149280451,2.596979248908258,99.90880513
(fmnist:0-3-5-7-9-)(kmnist:3-4-5-8-9-),0.8719,0.9443,-0.07240000000000002,1.1358491897583007,27.83915424
(fmnist:3-7-8-)(mnist:1-2-3-9-),0.9720289451711661,0.9924853883,-0.02045644312883388,0.694420439856393,13.09592104
(kmnist:4-5-6-7-8-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.9066,0.9568666667,-0.05026666670000002,1.223575226465861,53.85947108
(emnist:1-18-20-29-31-33-40-58-59-)(fmnist:0-1-2-3-4-5-7-8-9-)(mnist:3-4-5-6-),0.8534737557329709,0.9178189231,-0.06434516736702911,1.6558061079545454,67.46655393
(emnist:0-1-2-3-4-5-7-8-9-10-12-13-15-16-17-18-19-20-21-23-25-26-27-28-29-32-33-34-35-36-37-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-58-60-61-)(fmnist:3-4-5-6-7-)(kmnist:0-1-7-)(mnist:1-3-4-5-6-7-9-),0.7994121969140338,0.8619974808,-0.06258528388596629,4.028434781885859,261.675384
(fmnist:1-)(mnist:0-1-2-3-4-5-6-7-8-),0.9452507256530878,0.9837854069,-0.038534681246912283,0.912264609336853,18.12794805
(emnist:7-8-12-19-53-)(fmnist:2-4-5-7-9-)(kmnist:2-4-)(mnist:0-5-9-),0.9403523426228263,0.9753967651,-0.03504442247717365,1.3302260875701903,60.24446392
(emnist:16-26-39-51-57-)(kmnist:0-1-4-8-9-),0.8775510204081632,0.9443847715,-0.06683375109183676,1.0402382850646972,19.60877013
(fmnist:1-4-5-6-7-9-)(mnist:0-1-2-3-4-5-6-7-8-9-),0.9334375,0.9636875,-0.03025,1.3640563935041428,35.66834998
(emnist:0-1-2-3-4-5-7-8-11-12-13-15-16-17-18-19-20-23-25-27-28-29-30-33-34-35-37-39-40-41-42-43-44-45-47-48-49-50-51-54-56-57-58-59-60-61-)(fmnist:0-)(kmnist:0-)(mnist:0-1-2-3-5-6-7-8-9-),0.7828031962484189,0.8651467004,-0.08234350415158109,3.5013380259798286,139.776226
(fmnist:2-8-)(mnist:2-4-8-),0.9633119486768243,0.990978348,-0.027666399323175606,0.6840502262115479,5.207634926
(emnist:0-8-)(fmnist:2-5-6-8-9-)(mnist:3-4-),0.9535401836657067,0.9784817693,-0.024941585634293273,0.8375866413116455,20.61493611
(emnist:0-1-2-3-4-6-10-15-16-17-19-21-22-31-36-37-38-39-41-44-48-50-51-52-53-55-58-59-60-)(kmnist:0-1-2-3-4-5-7-9-)(mnist:0-5-7-8-9-),0.8597672905976729,0.9161234372,-0.05635614660232713,2.8316296622866677,172.8987367
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:0-1-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:0-2-3-4-5-6-7-9-),0.7741273385385607,0.8211130681,-0.046985729561439205,4.991237905290392,338.8953447
(emnist:4-7-10-15-21-30-34-)(mnist:0-1-5-8-),0.9141000411880463,0.9810992632,-0.06699922201195363,1.1101130788976497,33.69623184
(emnist:0-1-3-4-5-6-7-8-9-10-11-13-14-15-16-19-20-21-22-24-26-27-29-30-31-32-34-35-36-38-39-40-41-42-43-45-48-49-50-51-52-55-56-57-58-60-61-)(fmnist:0-1-2-4-5-6-7-8-9-)(kmnist:2-4-6-8-9-)(mnist:1-2-),0.8293145388791772,0.8692250062,-0.03991046732082282,3.8815439807044134,265.088129
(emnist:0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-)(fmnist:2-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-9-)(mnist:1-2-3-4-5-6-8-9-),0.7845500752477497,0.8220745663,-0.03752449105225031,4.607785252637641,354.8171079
(emnist:3-8-12-28-30-34-43-58-)(fmnist:1-2-3-4-5-7-8-9-)(kmnist:0-5-6-9-)(mnist:0-1-3-4-7-8-9-),0.9290153022376145,0.9639918454,-0.03497654316238552,2.091724748964663,77.86666703
(emnist:25-27-44-)(fmnist:5-6-7-8-)(kmnist:0-5-8-)(mnist:3-),0.9250211406558301,0.9735976698,-0.04857652914416988,1.0113473588770086,12.40721011
(emnist:7-54-)(kmnist:5-7-9-),0.9200083542188805,0.9843358396,-0.06432748538111954,0.6950373172760009,12.38827324
(emnist:1-3-16-22-34-57-)(fmnist:8-)(mnist:1-3-),0.9673854736616243,0.9933483532,-0.025962879538375727,0.9081949657864041,37.38348603
(emnist:1-2-4-5-7-10-14-15-17-18-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-46-47-48-50-51-52-53-57-58-59-60-61-)(fmnist:0-2-4-6-7-9-),0.769328278926019,0.8385406606,-0.06921238167398103,3.408799891288464,239.453898
(fmnist:0-2-3-4-5-6-7-8-9-)(kmnist:0-1-2-3-4-5-6-7-8-)(mnist:1-3-4-5-6-7-8-9-),0.8448514699091888,0.8912575035,-0.04640603359081119,1.9489592130367572,60.07952809
(emnist:0-1-3-5-7-8-9-10-11-13-18-22-23-24-25-27-28-29-30-32-33-34-36-38-41-43-47-50-51-54-55-56-57-60-)(kmnist:1-2-4-6-7-8-9-),0.7565072181415554,0.8357797166,-0.07927249845844464,2.9217581051151926,203.2682168
